step,epoch,loss,eval_loss,learning_rate,seconds
350,0.8128,1.0992338180541992,,0.00017461590218968923,1204.9
355,0.8244,1.1743765830993653,,0.00017375890698175406,1220.9
360,0.836,1.094499397277832,,0.00017288986295292604,1236.9
365,0.8476,0.9951023101806641,,0.00017200891206512245,1253.0
370,0.8592,1.0756037712097168,,0.000171116198225295,1268.7
375,0.8708,1.0173759460449219,,0.00017021186726192195,1286.0
380,0.8824,1.0706406593322755,,0.00016929606690118648,1302.6
385,0.894,1.219086265563965,,0.00016836894674284507,1318.9
390,0.9057,0.9718461036682129,,0.00016743065823578965,1334.6
395,0.9173,1.035568904876709,,0.00016648135465330787,1353.5
400,0.9289,1.0336511611938477,,0.0001655211910680453,1369.0
405,0.9405,1.0958141326904296,,0.00016455032432667358,1386.0
410,0.9521,1.0554621696472168,,0.000163568913024269,1402.3
415,0.9637,1.0505654335021972,,0.0001625771174784053,1419.2
420,0.9753,0.9952183723449707,,0.00016157509970296494,1436.7
425,0.9869,1.0717146873474122,,0.0001605630233816738,1453.0
429,0.9962,,1.0154222249984741,,1485.0
430,0.9985,0.9992147445678711,,0.00015954105384136254,1498.1
435,1.0093,0.8489081382751464,,0.00015850935802495992,1513.3
440,1.0209,0.8206912040710449,,0.00015746810446422174,1529.5
445,1.0325,0.8463866233825683,,0.00015641746325220087,1545.3
450,1.0441,0.8212730407714843,,0.00015535760601546148,1562.5
455,1.0557,0.810241413116455,,0.00015428870588604337,1578.7
460,1.0673,0.9017909049987793,,0.00015321093747318,1595.1
465,1.079,0.9042668342590332,,0.0001521244768347755,1612.1
470,1.0906,0.7841438770294189,,0.00015102950144864474,1628.1
475,1.1022,0.7196009635925293,,0.00014992619018352164,1645.4
480,1.1138,0.9435517311096191,,0.00014881472326984033,1661.6
485,1.1254,0.6663037776947022,,0.0001476952822702936,1678.2
490,1.137,0.8125904083251954,,0.00014656805005017402,1694.6
495,1.1486,0.7500725269317627,,0.00014543321074750204,1712.7
500,1.1602,0.7986736297607422,,0.0001442909497429464,1729.4
