step,epoch,loss,eval_loss,learning_rate,seconds
5,0.01,3.5627056121826173,,1.0810810810810812e-05,23.0
10,0.02,3.504595184326172,,2.4324324324324327e-05,40.0
15,0.03,3.234091567993164,,3.783783783783784e-05,56.2
20,0.0401,3.0881111145019533,,5.135135135135135e-05,72.6
25,0.0501,3.0445465087890624,,6.486486486486487e-05,89.9
30,0.0601,2.863652992248535,,7.837837837837838e-05,105.8
35,0.0701,2.687554931640625,,9.18918918918919e-05,121.6
40,0.0801,2.494439125061035,,0.0001054054054054054,139.1
45,0.0901,2.4013851165771483,,0.00011891891891891893,155.9
50,0.1002,2.288061332702637,,0.00013243243243243243,172.1
55,0.1102,2.1943925857543944,,0.00014594594594594595,188.3
60,0.1202,2.1636531829833983,,0.00015945945945945947,205.0
65,0.1302,1.9573877334594727,,0.000172972972972973,221.1
70,0.1402,2.0033279418945313,,0.0001864864864864865,237.9
75,0.1502,1.9063932418823242,,0.0002,254.8
80,0.1602,1.7446575164794922,,0.00019999393310727293,272.5
85,0.1703,1.9636220932006836,,0.0001999757331652354,289.5
90,0.1803,1.759181594848633,,0.00019994540238222933,305.3
95,0.1903,1.8473840713500977,,0.00019990294443852685,322.5
100,0.2003,1.6832704544067383,,0.00019984836448588383,338.8
105,0.2103,1.5835465431213378,,0.00019978166914691453,354.7
110,0.2203,1.6825664520263672,,0.0001997028665142884,370.5
115,0.2303,1.6863256454467774,,0.00019961196614974767,386.7
120,0.2404,1.7398155212402344,,0.00019950897908294765,403.2
125,0.2504,1.633761215209961,,0.00019939391781011807,420.5
130,0.2604,1.6277105331420898,,0.00019926679629254687,436.9
135,0.2704,1.5568355560302733,,0.00019912762995488633,453.2
140,0.2804,1.642120361328125,,0.0001989764356832812,469.5
145,0.2904,1.4292322158813477,,0.00019881323182332006,486.0
150,0.3005,1.4740350723266602,,0.00019863803817780912,503.0
155,0.3105,1.469869327545166,,0.00019845087600436947,519.1
160,0.3205,1.3832931518554688,,0.00019825176801285767,535.5
165,0.3305,1.5429841041564942,,0.00019804073836261025,552.4
166,0.3325,,1.1948827505111694,,578.1
170,0.3405,1.3352910995483398,,0.00019781781265951223,592.3
175,0.3505,1.3493968963623046,,0.0001975830179528901,608.6
180,0.3605,1.370326614379883,,0.00019733638273222983,625.3
185,0.3706,1.2434919357299805,,0.00019707793692372,641.3
190,0.3806,1.406873893737793,,0.00019680771188662044,658.0
195,0.3906,1.2847848892211915,,0.00019652574040945745,674.1
200,0.4006,1.2077191352844239,,0.00019623205670604515,690.5
205,0.4106,1.326992130279541,,0.00019592669641133395,706.8
210,0.4206,1.4300457954406738,,0.0001956096965770869,723.3
215,0.4306,1.3422195434570312,,0.00019528109566738382,740.4
220,0.4407,1.3026062965393066,,0.00019494093355395403,756.7
225,0.4507,1.2650054931640624,,0.0001945892515113386,773.1
230,0.4607,1.0962044715881347,,0.00019422609221188207,789.1
235,0.4707,1.200411319732666,,0.00019385149972055466,805.7
240,0.4807,1.2928815841674806,,0.00019346551948960563,821.7
245,0.4907,1.2683500289916991,,0.0001930681983530481,837.7
250,0.5008,1.2974943161010741,,0.0001926595845209763,853.9
255,0.5108,1.0672995567321777,,0.000192239727573716,870.0
260,0.5208,1.274464225769043,,0.00019180867845580837,886.8
265,0.5308,1.084998893737793,,0.0001913664894698286,904.4
270,0.5408,1.2304149627685548,,0.00019091321427003953,920.3
275,0.5508,1.1349788665771485,,0.0001904489078558814,936.6
280,0.5608,1.2190986633300782,,0.0001899736265652984,953.3
285,0.5709,1.1015380859375,,0.0001894874280679026,969.5
290,0.5809,1.2727669715881347,,0.00018899037135797656,987.1
295,0.5909,1.1052143096923828,,0.00018848251674731507,1003.4
300,0.6009,1.1053791046142578,,0.00018796392585790697,1019.2
305,0.6109,1.16719970703125,,0.00018743466161445823,1035.9
310,0.6209,0.9362863540649414,,0.00018689478823675658,1052.8
315,0.6309,0.9693732261657715,,0.00018634437123187937,1070.0
320,0.641,1.1310108184814454,,0.00018578347738624517,1086.3
325,0.651,0.962736988067627,,0.00018521217475750973,1102.3
330,0.661,0.9554763793945312,,0.00018463053266630839,1117.8
332,0.665,,0.9938517212867737,,1146.3
335,0.671,1.1099528312683105,,0.00018403862168784457,1157.4
340,0.681,1.0678399085998536,,0.0001834365136433265,1175.1
345,0.691,0.9609312057495117,,0.00018282428159125248,1192.1
350,0.7011,1.0841750144958495,,0.0001822019998185462,1209.1
355,0.7111,1.110755157470703,,0.0001815697438315429,1225.3
360,0.7211,1.0666671752929688,,0.00018092759034682755,1242.1
365,0.7311,1.049939250946045,,0.00018027561728192626,1258.4
370,0.7411,1.0607545852661133,,0.00017961390374585193,1275.3
375,0.7511,0.8846844673156739,,0.00017894253002950542,1290.8
380,0.7611,0.9541994094848633,,0.00017826157759593295,1306.6
385,0.7712,1.0440604209899902,,0.000177571129070442,1322.1
390,0.7812,0.9835441589355469,,0.0001768712682305752,1338.3
395,0.7912,1.0537014961242677,,0.0001761620799959454,1354.4
400,0.8012,1.0363421440124512,,0.00017544365041793146,1370.6
405,0.8112,0.9171929359436035,,0.000174716066669237,1388.7
410,0.8212,0.9865566253662109,,0.00017397941703331304,1405.7
415,0.8312,1.091829776763916,,0.00017323379089364602,1422.0
420,0.8413,0.912606143951416,,0.000172479278722912,1439.4
425,0.8513,1.0413570404052734,,0.000171715972071999,1456.6
430,0.8613,1.0510137557983399,,0.0001709439635588984,1473.5
435,0.8713,1.0779598236083985,,0.00017016334685746685,1489.5
440,0.8813,0.9192770004272461,,0.00016937421668606012,1507.4
445,0.8913,0.9131670951843261,,0.0001685766687960402,1523.5
450,0.9014,1.019910717010498,,0.00016777079996015696,1539.9
455,0.9114,1.014048194885254,,0.00016695670796080592,1555.9
460,0.9214,0.9172585487365723,,0.00016613449157816375,1573.4
465,0.9314,0.9054883003234864,,0.00016530425057820227,1589.6
470,0.9414,1.0179543495178223,,0.00016446608570058318,1605.5
475,0.9514,0.9766770362854004,,0.00016362009864643443,1621.3
480,0.9614,1.0786766052246093,,0.00016276639206601017,1639.5
485,0.9715,0.8860885620117187,,0.0001619050695462353,1655.3
